100002;CEREAL MATINAL SEM AÇUCAR;;2,10;1,00;-1,10;KG;148,99;70,95;-78,04
100003;***NÃO USAR*** CEREAL MATINAL COM AÇUCAR;;1,00;0,00;-1,00;KG;34,52;0,00;-34,52
100014;SACHET AÇUCAR;;2.450,00;500,00;-1.950,00;UNID;132,03;26,95;-105,09
100015;SACHET ADOCANTE;;2.000,00;1.200,00;-800,00;UNID;171,26;102,76;-68,50
100039;GELATINA SEM SABOR;;2,40;0,18;-2,22;KG;52,68;3,95;-48,73
100050;CAFE A VÁCUO EM PO;;52,00;17,50;-34,50;KG;2.166,22;729,02;-1.437,21
100062;ARROZ BRANCO;;160,00;36,00;-124,00;KG;938,55;211,17;-727,38
100087;FARINHA DE TRIGO;;104,00;27,00;-77,00;KG;438,73;113,90;-324,83
100089;ACUCAR REFINADO;;121,00;38,00;-83,00;KG;582,54;182,95;-399,59
100094;AMIDO DE MILHO;;10,00;8,50;-1,50;KG;149,07;126,71;-22,36
100148;ACHOCOLATADO PO;;9,80;5,20;-4,60;KG;725,80;385,12;-340,68
100171;LEITE EM PO;;3,00;2,10;-0,90;KG;329,47;230,63;-98,84
100186;BATATA PALHA;;4,00;3,00;-1,00;KG;125,34;94,01;-31,34
100201;CASTANHA DE CAJU;;3,00;1,00;-2,00;KG;207,90;69,30;-138,60
100210;ARROZ ARBORIO;;25,00;13,00;-12,00;KG;427,08;222,08;-205,00
100230;DAMASCO;;4,50;1,00;-3,50;KG;383,80;85,29;-298,51
100231;UVA PASSA;;6,00;1,50;-4,50;KG;160,54;40,13;-120,40
100234;AÇUCAR MASCAVO;;12,00;6,50;-5,50;KG;160,41;86,89;-73,52
100254;FARINHA DE AVEIA;;4,00;3,10;-0,90;KG;79,76;61,82;-17,95
100294;CHANTILLY;;3,25;1,00;-2,25;LT;329,37;101,35;-228,03
100313;FARINHA DE MANDIOCA;;8,00;7,00;-1,00;KG;76,86;67,26;-9,61
100323;LEITE DE COCO;;51,00;15,50;-35,50;LT;746,55;226,89;-519,66
100324;COCO RALADO;;2,50;0,80;-1,70;KG;111,13;35,56;-75,57
100342;ARROZ AMARELO;;6,00;0,00;-6,00;KG;60,54;0,00;-60,54
100415;FARINHA DE ROSCA;;14,00;6,00;-8,00;KG;137,29;58,84;-78,45
100427;ARROZ INTEGRAL;;14,00;5,00;-9,00;KG;135,07;48,24;-86,83
100432;GERGELIM;;0,50;0,00;-0,50;KG;17,90;0,00;-17,90
100433;FEIJAO PRETO;;70,00;13,00;-57,00;KG;652,30;121,14;-531,16
100437;FAROFA PRONTA;;22,40;6,40;-16,00;KG;268,98;76,85;-192,13
100443;AMENDOIM;;6,00;1,00;-5,00;KG;156,60;26,10;-130,50
100449;CHOCOLATE GRANULADO;;2,00;0,71;-1,29;KG;53,68;19,06;-34,62
100450;CAFE EM GRAO;;14,00;2,00;-12,00;KG;1.358,16;194,02;-1.164,14
100478;ACUCAR DE CONFEITEIRO;;3,00;1,50;-1,50;KG;29,70;14,85;-14,85
100501;NOZES;;2,00;0,72;-1,28;KG;167,60;60,34;-107,26
100541;POLVILHO;;2,00;0,00;-2,00;KG;28,80;0,00;-28,80
100602;FERMENTO QUIMICO;;2,50;0,70;-1,80;KG;78,16;21,88;-56,28
100627;CAFE SOLUVEL;;2,00;1,62;-0,38;KG;376,71;305,13;-71,57
100691;LINHAÇA;;3,00;1,50;-1,50;KG;60,17;30,09;-30,09
100703;SACHET AÇUCAR MASCAVO;;650,00;500,00;-150,00;UN;87,69;67,45;-20,24
100707;AMENDOAS;;3,00;1,00;-2,00;KG;256,46;85,49;-170,98
100884;LEITE DE SOJA;;3,00;6,00;3,00;LT;40,26;80,52;40,26
100893;NESCAFE CAPPUCCINO LATTE;;5,00;0,00;-5,00;KG;783,81;0,00;-783,81
100900;ERVA MATE;;1,00;0,00;-1,00;KG;204,98;0,00;-204,98
100921;AVEIA EM FLOCOS;;3,00;1,00;-2,00;KG;50,40;16,80;-33,60
100933;NESCAFE ALPINO;;10,80;5,50;-5,30;KG;1.729,33;880,68;-848,65
101111;TAPIOCA MASSA PRONTA;;26,00;6,50;-19,50;KG;527,41;131,85;-395,56
101113;FARINHA DE ARROZ;;9,50;2,50;-7,00;KG;102,60;27,00;-75,60
101116;CAFE RISTRETTO;;100,00;0,00;-100,00;UN;220,00;0,00;-220,00
101228;CHIA;;4,00;0,50;-3,50;KG;141,71;17,71;-123,99
101231;BARRA DE CEREAL;;49,00;48,00;-1,00;UN;72,17;70,70;-1,47
188142;MAÇA DESIDRATADA KG;;0,50;0,20;-0,30;KG;19,90;7,96;-11,94
188386;SACHET AÇUCAR ORGÂNICO;;750,00;1.200,00;450,00;UN;42,48;67,97;25,49
188946;CHIPS DE BANANA;;2,00;1,00;-1,00;KG;121,60;60,80;-60,80
190336;MIX DE CASTANHA;;3,50;1,00;-2,50;KG;277,81;79,38;-198,44
349396;FARINHA DE MILHO;;9,00;7,00;-2,00;KG;78,51;61,06;-17,45
400009;CHA DIVERSOS SABORES;;1.140,00;380,00;-760,00;UN;1.310,09;436,70;-873,39
400181;ARROZ VERMELHO;;2,00;0,00;-2,00;KG;61,90;0,00;-61,90
400539;CEREAL MATINAL COM AÇUCAR;;1,00;0,94;-0,06;KG;25,80;24,25;-1,55
500451;CASTANHA DO PARA;;3,00;1,50;-1,50;KG;253,53;126,77;-126,77
500637;FARINHA DE AMENDOAS;;2,00;0,50;-1,50;KG;179,98;45,00;-134,99
100040;ATUM EM CONSERVA;;2,02;0,68;-1,34;KG;71,40;24,03;-47,36
100108;AZEITONAS VERDES;;3,04;1,60;-1,44;KG;125,18;65,88;-59,30
100180;PEPINO CONSERVA;;3,50;1,80;-1,70;KG;115,10;59,19;-55,90
100229;OVO DE CODORNA CONSERVA;;2,80;0,90;-1,90;KG;153,84;49,45;-104,39
100250;PALMITO EM CONSERVA;;38,20;10,80;-27,40;KG;1.798,19;508,39;-1.289,80
100141;PAO DE QUEIJO CONGELADO;;144,00;22,00;-122,00;KG;2.577,68;393,81;-2.183,87
100173;CHOCOLATE EM BARRA (KG);;21,20;10,00;-11,20;KG;736,84;347,56;-389,27
100233;MELADO;;4,00;1,00;-3,00;KG;59,60;14,90;-44,70
100242;MEL ABELHA;;13,00;3,00;-10,00;KG;449,68;103,77;-345,91
100259;TORTA GELADA;;18,00;4,00;-14,00;UN;141,80;31,51;-110,29
100315;SAGU;;4,00;3,50;-0,50;KG;67,85;59,37;-8,48
100355;PAO MINI FRANCES CONGELADO;;38,60;10,80;-27,80;KG;810,70;226,83;-583,87
100435;DOCE DE LEITE;;25,30;0,00;-25,30;KG;533,34;0,00;-533,34
100482;GOIABADA;;6,00;0,90;-5,10;KG;69,48;10,42;-59,06
100543;SACHET BISCOITO DOCE;;180,00;50,00;-130,00;UN;110,82;30,78;-80,04
100551;PAO SIRIO KG;;1,28;0,60;-0,68;KG;31,96;14,98;-16,98
100639;TARTELETE (PCT C/64UN);;18,00;0,00;-18,00;UN;108,01;0,00;-108,01
100715;MINI COXINHA CONGELADA KG;;60,00;6,00;-54,00;KG;1.433,45;143,35;-1.290,11
100716;MINI CHURROS CONGELADO;;54,00;2,00;-52,00;KG;1.290,44;47,79;-1.242,65
100766;PANETONE;;3,20;2,40;-0,80;KG;178,90;134,18;-44,73
100877;SALGADOS/DOCES CONGELADOS;;12,00;4,00;-8,00;KG;389,01;129,67;-259,34
100939;MINI CROISSANT CONGELADO;;35,00;2,00;-33,00;KG;1.433,40;81,91;-1.351,49
101126;MUFFINS;;3,00;0,00;-3,00;UN;12,15;0,00;-12,15
101202;AÇAI POTE;;12,00;9,00;-3,00;UN;88,20;66,15;-22,05
101212;CREME DE AVELA;;9,50;0,65;-8,85;KG;579,67;39,66;-540,01
122047;BROWNIE;;242,00;130,00;-112,00;UN;1.195,02;641,95;-553,07
188381;COBERTURA PARA SORVETE;;8,00;5,20;-2,80;KG;166,15;108,00;-58,15
188509;PAO HAMBURGUER CONGELADO;;330,00;60,00;-270,00;UN;658,69;119,76;-538,93
188608;PETIT GATEAU;;47,00;32,00;-15,00;UN;429,95;292,73;-137,22
188715;CHEESECAKE CONGELADO;;18,00;4,00;-14,00;UN;150,67;33,48;-117,19
188737;PAO BAGUETE CONGELADO KG;;19,92;1,20;-18,72;KG;421,08;25,37;-395,71
189994;PAO SEM GLUTEN;;24,00;2,00;-22,00;UN;362,46;30,20;-332,25
400241;PAO DE FORMA;;126,00;0,00;-126,00;UN;1.100,44;0,00;-1.100,44
400252;PAO DE LINHO;;4,00;0,00;-4,00;UN;23,96;0,00;-23,96
400254;PAO MINI ITALIANO CONGELADO;;15,50;0,50;-15,00;KG;363,14;11,71;-351,43
400260;PAO MINI CIABATA CONGELADO;;5,00;0,00;-5,00;KG;114,95;0,00;-114,95
400265;MINI PAO BETERRABA;;1,80;0,00;-1,80;KG;57,80;0,00;-57,80
400267;MINI PAO BAGUETE BRANCO KG;;27,00;2,70;-24,30;KG;483,30;48,33;-434,97
400278;MINI PAO DE CHOCOLATE CONGELADO;;22,00;0,00;-22,00;KG;1.387,76;0,00;-1.387,76
400333;PAO DE CHIA;;44,00;0,00;-44,00;UN;276,34;0,00;-276,34
400334;PAO PETIT 6 CEREALES CONGELADO;;5,00;2,46;-2,54;KG;136,34;67,08;-69,26
400335;PAO PETIT RUSTICO CONGELADO;;9,43;0,00;-9,43;KG;234,14;0,00;-234,14
400336;FOLHADO CONGELADO;;2,00;4,00;2,00;KG;68,89;137,79;68,89
400360;PAO MINI BAGUETE AUSTRALIANO CONGELADO;;8,40;3,50;-4,90;KG;266,35;110,98;-155,37
400361;PAO MINI HAMBURGUER CONGELADO UN;;240,00;1,40;-238,60;UN;258,94;1,51;-257,43
400397;BROA DE MILHO;;10,00;4,00;-6,00;KG;289,00;115,60;-173,40
400479;PASTEL DE BELEM UN;;48,00;0,00;-48,00;UN;182,00;0,00;-182,00
400504;PAO PETIT ITALIAN CONGELADO;;2,00;0,60;-1,40;KG;49,66;14,90;-34,76
400956;RINATO CONGELADO;;28,00;6,00;-22,00;KG;1.313,20;281,40;-1.031,80
600332;BISCOITO MARIA;;4,60;0,00;-4,60;KG;64,79;0,00;-64,79
100026;PIZZA DIVERSOS 450 GR;;105,00;12,00;-93,00;UN;2.957,72;338,03;-2.619,69
100055;MASSA SPAGUETE;;49,00;20,00;-29,00;KG;616,36;251,57;-364,78
100590;MASSA DE PASTEL;;4,00;2,00;-2,00;KG;60,02;30,01;-30,01
100727;MASSA PARA PIZZA;;10,50;2,32;-8,18;KG;374,10;82,66;-291,44
122014;MASSA DE ARROZ S/GLUTEN;;4,80;5,80;1,00;KG;189,46;228,93;39,47
128124;MASSA WAFFLE;;1,00;0,84;-0,16;KG;56,71;47,63;-9,07
188172;MASSA BICHINHOS BAMBINI;;2,00;3,40;1,40;KG;78,25;133,02;54,77
188523;POLPETONE RECHEADO KG;;0,00;2,50;2,50;KG;0,00;29,81;29,81
188597;MASSA PENNE INTEGRAL;;16,00;14,50;-1,50;KG;374,35;339,25;-35,10
400038;MASSA PENNE;;8,00;0,50;-7,50;KG;54,97;3,44;-51,53
200021;AGUA 350 ML S/GAS;;419,00;0,00;-419,00;UN;959,51;0,00;-959,51
200203;SUCO LARANJA INTEGRAL;;565,00;75,00;-490,00;LT;4.790,97;635,97;-4.155,00
201228;AGUA 20 LT;;3,00;0,00;-3,00;GF;111,00;0,00;-111,00
201258;AGUA DE COCO LT;;44,00;20,00;-24,00;LT;377,12;171,42;-205,70
700006;COCA COLA LATA SEM ACUCAR 350ML;;431,00;72,00;-359,00;LA;1.197,00;199,96;-997,04
700007;COCA COLA LATA 350ML;;506,00;156,00;-350,00;LA;1.390,66;428,74;-961,92
700025;SCHWEPPES CITRUS LT 350 ML;;74,00;32,00;-42,00;LA;199,56;86,30;-113,26
700044;SPRITE LATA 350ML;;43,00;0,00;-43,00;LA;117,03;0,00;-117,03
700045;SCHWEPPES TONICA LT 350ML;;71,00;24,00;-47,00;LA;287,12;97,05;-190,06
700055;GUARANA LATA SEM ACUCAR 350ML;;117,00;25,00;-92,00;LA;265,47;56,73;-208,75
700056;ENERGETICO;;64,00;12,00;-52,00;LA;480,77;90,14;-390,62
700058;GUARANA LATA 350ML;;106,00;31,00;-75,00;LA;241,08;70,50;-170,57
700142;FANTA LARANJA LT 350ML;;39,00;3,00;-36,00;LA;101,32;7,79;-93,52
